anger,disgust,fear,joy,sadness,surprise,neutral,isbn13
0.10263508558273315,0.025357702746987343,0.8091759085655212,0.0035851995926350355,0.051310524344444275,0.8029153347015381,0.006833173800259829,9780006496878
0.16215923428535461,0.47978466749191284,0.02939230389893055,0.002157110720872879,0.14246313273906708,0.1753087341785431,0.008734791539609432,9780006496892
0.004236506298184395,0.0022075711749494076,0.002205684781074524,0.72022944688797,0.2129599153995514,0.011674250476062298,0.0464865081012249,9780006496922
0.06168167665600777,0.16486236453056335,0.9776939153671265,0.2310146689414978,0.7024756073951721,0.04276393726468086,0.047078996896743774,9780006498865
0.2096676081418991,0.1660088151693344,0.7907242774963379,0.9211545586585999,0.6362950801849365,0.37104886770248413,0.04337817430496216,9780006499169
0.10191817581653595,0.18191808462142944,0.28457826375961304,0.7975162267684937,0.3810799717903137,0.03108079917728901,0.013560932129621506,9780006499268
0.024609118700027466,0.012155817821621895,0.0183750968426466,0.3022969365119934,0.9116889834403992,0.015365036204457283,0.0595967061817646,9780006499626
0.03095937892794609,0.027850238606333733,0.4490538537502289,0.017850959673523903,0.3298042118549347,0.023520341143012047,0.12096097320318222,9780006511489
0.02297000028192997,0.11234062165021896,0.015081489458680153,0.055189937353134155,0.960356593132019,0.9318581223487854,0.1432650238275528,9780006512677
0.3431510031223297,0.5161929726600647,0.48264259099960327,0.03512421250343323,0.7253862619400024,0.10841657966375351,0.06819462776184082,9780006513087
0.06548041850328445,0.4890877306461334,0.92762291431427,0.011161833070218563,0.40269574522972107,0.5260806679725647,0.04767276719212532,9780006514640
0.01660715416073799,0.012718946672976017,0.01038406603038311,0.056479230523109436,0.8665342926979065,0.06614513695240021,0.04214663803577423,9780006514855
0.05798709765076637,0.6732146739959717,0.01654338836669922,0.037265099585056305,0.8765934109687805,0.042357489466667175,0.03549949824810028,9780006545866
0.052852459251880646,0.02860923856496811,0.0036331606097519398,0.007861653342843056,0.8819836974143982,0.012533338740468025,0.012526468373835087,9780006551393
0.34632766246795654,0.07953347265720367,0.3963780403137207,0.8569724559783936,0.9253404140472412,0.06353446841239929,0.8701025247573853,9780006551812
0.06529024988412857,0.02315611019730568,0.027529317885637283,0.9748926162719727,0.8161153197288513,0.8713160753250122,0.2584058940410614,9780006646006
0.014838380739092827,0.010465721599757671,0.02691848948597908,0.16194824874401093,0.8972721099853516,0.008953302167356014,0.0798763632774353,9780007105045
0.019309138879179955,0.01072437223047018,0.5773187875747681,0.5923793911933899,0.20081230998039246,0.9700170159339905,0.15698668360710144,9780007111503
0.16889669001102448,0.2103426158428192,0.9762305021286011,0.04339931905269623,0.5893849730491638,0.5748462080955505,0.1674390435218811,9780007113804
0.004902251530438662,0.009476790204644203,0.013261743821203709,0.14006516337394714,0.8274374604225159,0.006113983690738678,0.055356692522764206,9780007116263
0.050679922103881836,0.03261763975024223,0.24014845490455627,0.8367841243743896,0.5635736584663391,0.39738887548446655,0.2056136280298233,9780007117536
0.027791768312454224,0.943983256816864,0.6172564029693604,0.0343124195933342,0.8067114949226379,0.357759952545166,0.8509431481361389,9780007119332
0.08205066621303558,0.8028464913368225,0.1705758422613144,0.0047518708743155,0.20197716355323792,0.35036900639533997,0.0676293894648552,9780007119356
0.11856541037559509,0.11242003738880157,0.4782816767692566,0.002757122740149498,0.22255964577198029,0.05561557412147522,0.009800500236451626,9780007120680
0.050533391535282135,0.924318253993988,0.9595137238502502,0.00303157651796937,0.01915230043232441,0.007576897274702787,0.003692004596814513,9780007120697
0.5636678338050842,0.858764111995697,0.1901707649230957,0.008597875013947487,0.22029361128807068,0.46956679224967957,0.7590742707252502,9780007120819
0.9127215147018433,0.1113869696855545,0.638164758682251,0.5314649343490601,0.5894885659217834,0.10732796788215637,0.1450902819633484,9780007120864
0.06835687160491943,0.08605827391147614,0.9738491177558899,0.003676696214824915,0.150491401553154,0.7694327235221863,0.8254464864730835,9780007120871
0.3252207636833191,0.14002469182014465,0.5933335423469543,0.004562736954540014,0.04434889182448387,0.5693399310112,0.9811505675315857,9780007120963
0.023552488535642624,0.060402676463127136,0.9760637283325195,0.13722047209739685,0.8651447892189026,0.7764172554016113,0.07645704597234726,9780007120987
0.6101737022399902,0.8359772562980652,0.9725081324577332,0.0025470901746302843,0.3446066975593567,0.3798910677433014,0.03718169033527374,9780007121007
0.07121657580137253,0.03052777238190174,0.5876779556274414,0.03801141306757927,0.22360068559646606,0.9378604292869568,0.09335744380950928,9780007121014
0.16681532561779022,0.24831216037273407,0.7384978532791138,0.3754810094833374,0.5742408037185669,0.8710305094718933,0.22569535672664642,9780007121021
0.18091055750846863,0.3918686807155609,0.47671544551849365,0.023855077102780342,0.8440924286842346,0.06429880857467651,0.7972232103347778,9780007121106
0.04584388807415962,0.012269493192434311,0.025627175346016884,0.08712133020162582,0.8964884877204895,0.03732487931847572,0.044626571238040924,9780007124015
0.00552896736189723,0.029663344845175743,0.027536073699593544,0.3863471746444702,0.800768256187439,0.027385080233216286,0.12571083009243011,9780007126903
0.8705511093139648,0.062375590205192566,0.8436331748962402,0.9622868895530701,0.9160398244857788,0.01427602767944336,0.017206499353051186,9780007129652
0.034294940531253815,0.12350492924451828,0.0645115077495575,0.019863836467266083,0.18964289128780365,0.7409041523933411,0.015435915440320969,9780007130313
0.009933914057910442,0.02522398717701435,0.01683875359594822,0.17000354826450348,0.9473812580108643,0.015803921967744827,0.08311863243579865,9780007135653
0.01229794044047594,0.010133488103747368,0.016086814925074577,0.6473636031150818,0.873189389705658,0.015130448155105114,0.21594178676605225,9780007136582
0.007291237358003855,0.004638280253857374,0.004683960694819689,0.0770302414894104,0.9194054007530212,0.010946321301162243,0.049737248569726944,9780007136599
0.03130767494440079,0.021539470180869102,0.9570423364639282,0.005089220590889454,0.9360639452934265,0.009546189568936825,0.015051980502903461,9780007137336
0.015027347952127457,0.00770735926926136,0.009123878553509712,0.18901540338993073,0.6249866485595703,0.018439926207065582,0.13569943606853485,9780007149124
0.3819122910499573,0.5804396271705627,0.9770892262458801,0.8364541530609131,0.6414945721626282,0.8095312118530273,0.02647341415286064,9780007149827
0.49331799149513245,0.2444583922624588,0.016265692189335823,0.13257598876953125,0.5256199836730957,0.034008145332336426,0.18939657509326935,9780007151240
0.025801025331020355,0.028789836913347244,0.2403748482465744,0.9445425271987915,0.5743226408958435,0.9474648237228394,0.13100303709506989,9780007151677
0.008533327840268612,0.035398609936237335,0.02301872707903385,0.7765657901763916,0.8286392092704773,0.09689508378505707,0.11714330315589905,9780007153589
0.014853766188025475,0.03966192156076431,0.7355022430419922,0.6103827953338623,0.28979358077049255,0.023177511990070343,0.7157107591629028,9780007154845
0.013307159766554832,0.03581441566348076,0.2394254207611084,0.5810390114784241,0.6668470501899719,0.08578109741210938,0.6972041130065918,9780007154883
0.5385022759437561,0.5602469444274902,0.9875697493553162,0.1194935217499733,0.7848190069198608,0.25006794929504395,0.06382109969854355,9780007158058
0.023472104221582413,0.013731002807617188,0.011989496648311615,0.9007564783096313,0.8338419795036316,0.01204950362443924,0.09371441602706909,9780007158522
0.009751172736287117,0.04796593263745308,0.884099543094635,0.5043529868125916,0.3472890257835388,0.028011947870254517,0.2286592274904251,9780007162994
0.517471969127655,0.16689501702785492,0.8768417239189148,0.9422714114189148,0.11362134665250778,0.8165404796600342,0.09577697515487671,9780007171996
0.19007724523544312,0.2130047082901001,0.32180073857307434,0.14321507513523102,0.954045832157135,0.7279528379440308,0.07549573481082916,9780007173020
0.012589641846716404,0.010114815086126328,0.01948118768632412,0.09752269834280014,0.8107894659042358,0.9034003615379333,0.09541938453912735,9780007179817
0.05526968836784363,0.24335573613643646,0.5673366785049438,0.8280105590820312,0.7966471910476685,0.8494218587875366,0.7744967937469482,9780007179824
0.08142115920782089,0.18640999495983124,0.03035474754869938,0.6468937397003174,0.8130065202713013,0.9164913892745972,0.030353045091032982,9780007189953
0.06486348062753677,0.6690460443496704,0.9270655512809753,0.3496282994747162,0.6585214734077454,0.6140370965003967,0.5166486501693726,9780007190683
0.010189363732933998,0.016325226053595543,0.003598901443183422,0.8119083642959595,0.9097018241882324,0.10591919720172882,0.20678715407848358,9780007191925
0.008302044123411179,0.013070888817310333,0.16717204451560974,0.6222313642501831,0.4818820655345917,0.01734309270977974,0.03792426362633705,9780007195718
0.1665601283311844,0.09131137281656265,0.8185414671897888,0.8541910648345947,0.7230958938598633,0.16046147048473358,0.12337877601385117,9780007204441
0.31523802876472473,0.1262696236371994,0.2577150762081146,0.7223427295684814,0.19165624678134918,0.9577421545982361,0.055815599858760834,9780007204465
0.003239845158532262,0.005998426117002964,0.9826518297195435,0.8798825144767761,0.07296683639287949,0.006268071010708809,0.02081858552992344,9780020264736
0.8629506826400757,0.05434473603963852,0.5524194240570068,0.19653764367103577,0.9249650835990906,0.045356228947639465,0.06169253960251808,9780020360759
0.21244001388549805,0.5238715410232544,0.15975415706634521,0.06317135691642761,0.7235954999923706,0.04279462248086929,0.2103092074394226,9780020442608
0.005122658330947161,0.021204346790909767,0.004300406668335199,0.9011362791061401,0.47905370593070984,0.011066972278058529,0.008110937662422657,9780020867401
0.007329923566430807,0.011031503789126873,0.0016117151826620102,0.1405448168516159,0.8267145156860352,0.004492647480219603,0.00827480386942625,9780024181909
0.24126307666301727,0.18480275571346283,0.090423583984375,0.09061229974031448,0.9192540645599365,0.1513715386390686,0.10766847431659698,9780027897500
0.7979859113693237,0.3716893494129181,0.1470114290714264,0.45173123478889465,0.9348384141921997,0.13686509430408478,0.0969591736793518,9780029131695
0.019808681681752205,0.023439936339855194,0.22351251542568207,0.0480966791510582,0.5611075162887573,0.049976252019405365,0.07405847311019897,9780029221303
0.026382429525256157,0.14115801453590393,0.00383458798751235,0.17147919535636902,0.6372275352478027,0.008643785491585732,0.011274394579231739,9780030547744
0.08488547056913376,0.023144250735640526,0.12832510471343994,0.5353886485099792,0.6966973543167114,0.6434691548347473,0.10462624579668045,9780060000141
0.0813998132944107,0.3691374957561493,0.744286298751831,0.8857165575027466,0.5152910351753235,0.03136827424168587,0.054634079337120056,9780060001537
0.009935739450156689,0.005489878356456757,0.023173457011580467,0.038008902221918106,0.8940627574920654,0.012920158915221691,0.01640913262963295,9780060004507
0.020916249603033066,0.011624285951256752,0.019795991480350494,0.041079554706811905,0.89395672082901,0.02542213723063469,0.3558307886123657,9780060005696
0.03024756908416748,0.039172250777482986,0.4162409007549286,0.9794815182685852,0.7711897492408752,0.0083686001598835,0.2939733862876892,9780060009427
0.29385003447532654,0.3728013038635254,0.8177094459533691,0.9670288562774658,0.828121542930603,0.056292660534381866,0.9677571654319763,9780060012342
0.07393966615200043,0.04753917083144188,0.985776960849762,0.05667632445693016,0.7630773186683655,0.55794358253479,0.07886217534542084,9780060012380
0.2796301245689392,0.7657612562179565,0.3834863007068634,0.030081339180469513,0.9588152170181274,0.8720026612281799,0.6291305422782898,9780060013134
0.005720433779060841,0.006847904995083809,0.004219592548906803,0.09910211712121964,0.8886865377426147,0.009488602168858051,0.037455957382917404,9780060084387
0.0021821078844368458,0.0029461903031915426,0.15886591374874115,0.008855466730892658,0.053534068167209625,0.7548341751098633,0.018782055005431175,9780060085445
0.024271734058856964,0.00839591957628727,0.11079108715057373,0.8999184966087341,0.7346691489219666,0.009400702081620693,0.07949979603290558,9780060088743
0.03963426873087883,0.058036621659994125,0.907193124294281,0.029687199741601944,0.8785908818244934,0.06439823657274246,0.31470295786857605,9780060090371
0.015211233869194984,0.06116066500544548,0.9879109859466553,0.20414535701274872,0.7403702735900879,0.0329657606780529,0.04051407054066658,9780060093747
0.16302035748958588,0.10187488049268723,0.13933807611465454,0.7368838787078857,0.9315056800842285,0.6055508255958557,0.10654249042272568,9780060094935
0.007102568633854389,0.008599469438195229,0.002796481130644679,0.8996148705482483,0.5092477202415466,0.13603994250297546,0.2260207086801529,9780060099459
0.04256434738636017,0.17040573060512543,0.9786123037338257,0.02893843501806259,0.941387414932251,0.6974695324897766,0.9360527396202087,9780060175641
0.022231748327612877,0.009604232385754585,0.012829210609197617,0.323687881231308,0.5178455114364624,0.01997021585702896,0.09383117407560349,9780060177249
0.10742669552564621,0.3096621334552765,0.21781609952449799,0.838501513004303,0.8778157234191895,0.2516126334667206,0.11625225841999054,9780060218058
0.9609017372131348,0.25682178139686584,0.12277937680482864,0.9453064799308777,0.8237031102180481,0.9898905754089355,0.24901947379112244,9780060245603
0.019719088450074196,0.08395017683506012,0.11105725914239883,0.022708367556333542,0.8632529377937317,0.46990689635276794,0.016724247485399246,9780060256579
0.2722736597061157,0.1464969515800476,0.22873570024967194,0.9092084169387817,0.7910345196723938,0.02651231363415718,0.13986271619796753,9780060256753
0.00893869437277317,0.037090543657541275,0.01463235355913639,0.9178541898727417,0.9260880351066589,0.029225610196590424,0.02156190015375614,9780060277406
0.011639316566288471,0.01145467720925808,0.022876249626278877,0.11608637869358063,0.8825500011444092,0.041580650955438614,0.5053249597549438,9780060278427
0.014839195646345615,0.41406625509262085,0.3425038754940033,0.03818940371274948,0.7060485482215881,0.18433871865272522,0.2104557752609253,9780060391539
0.0032572667114436626,0.001046499703079462,0.9888416528701782,0.0027852097991853952,0.0020899635273963213,0.0010030117118731141,0.0009763324051164091,9780060502959
0.003952434286475182,0.04741445556282997,0.01858096569776535,0.681708812713623,0.9703608155250549,0.8418763875961304,0.006768366321921349,9780060504083
0.5306761264801025,0.24515382945537567,0.9892423748970032,0.326886385679245,0.8555506467819214,0.9791101813316345,0.1498550921678543,9780060506049
0.008876746520400047,0.03372162580490112,0.01379694975912571,0.8537981510162354,0.6545264720916748,0.7009163498878479,0.07361301779747009,9780060507404
0.07182016968727112,0.16784942150115967,0.9859127402305603,0.7381531596183777,0.279828816652298,0.9815409183502197,0.83739173412323,9780060509057
0.003062507603317499,0.004301176406443119,0.021207569167017937,0.8318760395050049,0.09829617291688919,0.010475734248757362,0.030780795961618423,9780060510855
0.03534305468201637,0.044715140014886856,0.009864960797131062,0.44787126779556274,0.8995715379714966,0.04645675793290138,0.36318010091781616,9780060510862
0.04274250194430351,0.30380502343177795,0.04333224520087242,0.8846266269683838,0.7712196707725525,0.02398475632071495,0.08915958553552628,9780060511067
0.8471949100494385,0.043728671967983246,0.2527681589126587,0.1687825322151184,0.8626033663749695,0.7727964520454407,0.21797682344913483,9780060511104
0.009167329408228397,0.00301896664313972,0.0022213489282876253,0.9440330862998962,0.17469176650047302,0.005449672229588032,0.1194830909371376,9780060511111
0.3523070216178894,0.20435798168182373,0.2815494239330292,0.4685141444206238,0.46833276748657227,0.36545735597610474,0.8094471096992493,9780060511135
0.36228784918785095,0.1290564239025116,0.8879128098487854,0.7294452786445618,0.9267346262931824,0.29766538739204407,0.30988383293151855,9780060512804
0.8837396502494812,0.017461825162172318,0.09616462141275406,0.4579370319843292,0.1700778752565384,0.9071451425552368,0.9329463839530945,9780060515195
0.11794392019510269,0.283395916223526,0.9783909916877747,0.7867705225944519,0.22937531769275665,0.2962929606437683,0.2885109484195709,9780060515225
0.5461130142211914,0.32935023307800293,0.47080010175704956,0.2065371721982956,0.8268257975578308,0.12051871418952942,0.8899973034858704,9780060516055
0.11999470740556717,0.11439840495586395,0.050700441002845764,0.6915059089660645,0.9057335257530212,0.03979286924004555,0.18465587496757507,9780060518653
0.8976357579231262,0.15204381942749023,0.08847282081842422,0.35734421014785767,0.8077737092971802,0.03522448241710663,0.1305256187915802,9780060519131
0.14399999380111694,0.871025025844574,0.8861973881721497,0.031979404389858246,0.4910750091075897,0.814833402633667,0.008524616248905659,9780060521226
0.3766660988330841,0.732528567314148,0.14058715105056763,0.4856610596179962,0.9206299781799316,0.07589375972747803,0.3245532512664795,9780060521998
0.11771015077829361,0.2309676855802536,0.19764818251132965,0.0015451398212462664,0.04192108288407326,0.34511831402778625,0.06508953124284744,9780060524937
0.8438447117805481,0.8300469517707825,0.7097461223602295,0.7051730155944824,0.8512731194496155,0.031178763136267662,0.1520761102437973,9780060525101
0.010270475409924984,0.01029108464717865,0.5258455276489258,0.07025934755802155,0.6674355864524841,0.011913224123418331,0.35116317868232727,9780060525118
0.009694431908428669,0.025691727176308632,0.5050157308578491,0.9165074825286865,0.8175019025802612,0.013635684736073017,0.10823798179626465,9780060527983
0.19778193533420563,0.8973137736320496,0.9889118671417236,0.020394358783960342,0.7620020508766174,0.41876715421676636,0.10184924304485321,9780060527990
0.1599738597869873,0.8867863416671753,0.0556502565741539,0.9152933955192566,0.9495540261268616,0.2853010594844818,0.12696997821331024,9780060529574
0.029464200139045715,0.5394004583358765,0.136555477976799,0.911745548248291,0.7829051613807678,0.1589156985282898,0.32115092873573303,9780060531041
0.05915601924061775,0.017518676817417145,0.12306103855371475,0.8902684450149536,0.6281399726867676,0.006420645862817764,0.1593569815158844,9780060535117
0.8391684293746948,0.9276586174964905,0.9951882362365723,0.5423523783683777,0.7141573429107666,0.9789562821388245,0.1738305240869522,9780060539092
0.006146349478513002,0.004603790119290352,0.005662552546709776,0.02564084902405739,0.8740646243095398,0.013482863083481789,0.11745544523000717,9780060540944
0.37060871720314026,0.015447246842086315,0.5423445701599121,0.004656646400690079,0.055876508355140686,0.003472421783953905,0.007593813817948103,9780060541835
0.1436075121164322,0.050727348774671555,0.43967142701148987,0.041406381875276566,0.271914005279541,0.024184752255678177,0.02848861552774906,9780060541880
0.007841995917260647,0.05338528752326965,0.6568450331687927,0.005730048753321171,0.09965269267559052,0.1685037910938263,0.0080411396920681,9780060543495
0.021029440686106682,0.01084529422223568,0.05256021395325661,0.5604749321937561,0.7704471945762634,0.011978968977928162,0.4552227556705475,9780060545840
0.031195512041449547,0.21646705269813538,0.6068503856658936,0.027467356994748116,0.08415795117616653,0.02180354855954647,0.012058163993060589,9780060546571
0.1801978200674057,0.685677707195282,0.6694773435592651,0.00460877874866128,0.04684930294752121,0.1273636817932129,0.005698953289538622,9780060548285
0.2849046289920807,0.23632268607616425,0.5321797132492065,0.20835962891578674,0.8822159767150879,0.043320946395397186,0.45037293434143066,9780060554736
0.4757983088493347,0.1440446525812149,0.23289813101291656,0.856303870677948,0.9472780227661133,0.3956940174102783,0.626038670539856,9780060556501
0.014857222326099873,0.016638299450278282,0.005782936699688435,0.95204097032547,0.9516226649284363,0.008745971135795116,0.15908415615558624,9780060556525
0.4574275314807892,0.2810653746128082,0.9135497808456421,0.051758185029029846,0.5706257820129395,0.9582779407501221,0.1048370748758316,9780060564780
0.03887961804866791,0.0534290112555027,0.03393814340233803,0.12438726425170898,0.9626991152763367,0.01248825155198574,0.33393487334251404,9780060566104
0.13752198219299316,0.5712778568267822,0.3680965304374695,0.2784329354763031,0.8328007459640503,0.30763354897499084,0.491514652967453,9780060566685
0.23293142020702362,0.13805492222309113,0.047183211892843246,0.020106760784983635,0.8362413644790649,0.38225722312927246,0.030751368030905724,9780060567231
0.017891276627779007,0.06338347494602203,0.03466832637786865,0.2901153862476349,0.8225616812705994,0.010925807058811188,0.15381737053394318,9780060570583
0.08013705164194107,0.1673133224248886,0.9768114686012268,0.005928111262619495,0.1589123159646988,0.5664213299751282,0.21088021993637085,9780060572006
0.29654890298843384,0.13630132377147675,0.27700477838516235,0.017005817964673042,0.86925208568573,0.03315848112106323,0.011224521324038506,9780060572969
0.33407291769981384,0.34502872824668884,0.8450798988342285,0.01745416782796383,0.8702155351638794,0.03609475493431091,0.019226865842938423,9780060572976
0.014469136483967304,0.012113000266253948,0.008099318481981754,0.7949552536010742,0.894477903842926,0.008804325014352798,0.6145560145378113,9780060574215
0.007791233714669943,0.009437017142772675,0.7797871828079224,0.007326893042773008,0.10721656680107117,0.02182103879749775,0.06662005931138992,9780060575816
0.7140112519264221,0.7534934282302856,0.7829344868659973,0.9626775979995728,0.171046182513237,0.3847196400165558,0.223888099193573,9780060577049
0.005575643386691809,0.005553909111768007,0.007730473298579454,0.008272510953247547,0.9463068246841431,0.00642138347029686,0.02013925462961197,9780060577865
0.2696439027786255,0.08408796042203903,0.8680034875869751,0.907945454120636,0.5001252293586731,0.9605435132980347,0.08323406428098679,9780060578114
0.36886298656463623,0.7752224802970886,0.5664567351341248,0.8906168341636658,0.7923932671546936,0.5320228338241577,0.2617262303829193,9780060578121
0.8286627531051636,0.4212135970592499,0.05149947479367256,0.8460433483123779,0.8820023536682129,0.9866886734962463,0.39682748913764954,9780060580339
0.44158852100372314,0.64613938331604,0.2627005875110626,0.7000391483306885,0.8572579622268677,0.07770238071680069,0.7107356190681458,9780060582500
0.2137375921010971,0.4655156135559082,0.6568484306335449,0.349300354719162,0.8889880776405334,0.17129142582416534,0.15780113637447357,9780060584023
0.028492461889982224,0.00818261131644249,0.0075675686821341515,0.41708269715309143,0.5346561074256897,0.01702345721423626,0.3681091368198395,9780060584030
0.3193742334842682,0.3550334572792053,0.9616835713386536,0.49792197346687317,0.7426528930664062,0.7428556680679321,0.7464505434036255,9780060584757
0.013512367382645607,0.32662537693977356,0.04205556586384773,0.9157472252845764,0.9449245929718018,0.017187990248203278,0.5365236401557922,9780060586546
0.6462683081626892,0.04676732420921326,0.2470741868019104,0.0163132157176733,0.8509810566902161,0.04484044387936592,0.6419878005981445,9780060587031
0.01278525311499834,0.07938849925994873,0.9069869518280029,0.7709198594093323,0.8381621241569519,0.9886975288391113,0.07640181481838226,9780060589288
0.02373262494802475,0.04078494757413864,0.07098567485809326,0.9387654662132263,0.6652451753616333,0.019890351220965385,0.12670373916625977,9780060589462
0.05683803930878639,0.2680004835128784,0.14465996623039246,0.7415159940719604,0.8195867538452148,0.36283713579177856,0.12332244217395782,9780060590154
0.1369394212961197,0.8455518484115601,0.8187472820281982,0.9467790126800537,0.9055406451225281,0.7659292221069336,0.7913311719894409,9780060590277
0.5212737321853638,0.01216359343379736,0.3530402183532715,0.9429141283035278,0.9307796955108643,0.7329954504966736,0.06679794192314148,9780060593087
0.027727067470550537,0.11474061757326126,0.0773347020149231,0.848220944404602,0.8547884225845337,0.008573472499847412,0.05342559888958931,9780060593247
0.7294427752494812,0.16462673246860504,0.933176577091217,0.47444039583206177,0.9640498161315918,0.10201235860586166,0.18139176070690155,9780060593636
0.002988627878949046,0.006626120302826166,0.660485565662384,0.012485889717936516,0.194241002202034,0.047989726066589355,0.07518301159143448,9780060594527
0.008235916495323181,0.07775474339723587,0.09241662919521332,0.06098708137869835,0.6554215550422668,0.07755295187234879,0.027631070464849472,9780060595180
0.5810765624046326,0.7427796125411987,0.010115123353898525,0.37326908111572266,0.5867865681648254,0.01363836694508791,0.03574179857969284,9780060598808
0.40600743889808655,0.08104901015758514,0.9037129878997803,0.9740818738937378,0.9152235984802246,0.281729519367218,0.387019544839859,9780060598846
0.019866906106472015,0.7655215859413147,0.4929957091808319,0.9014293551445007,0.9152235984802246,0.281729519367218,0.9662779569625854,9780060598853
0.05591766908764839,0.017727691680192947,0.9451949596405029,0.9552537798881531,0.9452351927757263,0.015949921682476997,0.3405649960041046,9780060598891
0.10528034716844559,0.2814795672893524,0.7534687519073486,0.2056867480278015,0.9052943587303162,0.9552791118621826,0.44708091020584106,9780060598969
0.8585947155952454,0.10399895906448364,0.0841546356678009,0.2976211607456207,0.9179553389549255,0.025151818990707397,0.0873548686504364,9780060598976
0.04848380386829376,0.08024588972330093,0.7045427560806274,0.7499086856842041,0.9485660791397095,0.05049708113074303,0.0582759790122509,9780060609177
0.04004482179880142,0.029816482216119766,0.04642465338110924,0.17161701619625092,0.9641055464744568,0.0185688529163599,0.07720082253217697,9780060609191
0.03916366025805473,0.020029202103614807,0.04353097081184387,0.6012281775474548,0.7388154864311218,0.02819686569273472,0.1747768521308899,9780060622138
0.023146947845816612,0.08045554906129837,0.9537378549575806,0.09360665082931519,0.8595741987228394,0.020955286920070648,0.9822866320610046,9780060645892
0.06050293147563934,0.12977473437786102,0.09327643364667892,0.2962454855442047,0.9246082305908203,0.04422282427549362,0.12078751623630524,9780060652852
0.08980470895767212,0.5926886200904846,0.014882762916386127,0.9624015092849731,0.6600062847137451,0.1139315590262413,0.011090164072811604,9780060652890
0.04765547066926956,0.0999145358800888,0.043791819363832474,0.2852502167224884,0.8736801147460938,0.022721968591213226,0.04978874325752258,9780060652920
0.10678502917289734,0.1184624582529068,0.759681761264801,0.10159212350845337,0.6613264679908752,0.6365724802017212,0.394624799489975,9780060654856
0.12720687687397003,0.2478591799736023,0.9201325178146362,0.3362424075603485,0.943219006061554,0.313747763633728,0.0886206403374672,9780060725143
0.06396046280860901,0.36965349316596985,0.03912384435534477,0.9764350056648254,0.6827641129493713,0.028233040124177933,0.0861792266368866,9780060727536
0.014189284294843674,0.019328149035573006,0.02675456926226616,0.6651747822761536,0.6578006148338318,0.04078783094882965,0.10359487682580948,9780060727635
0.6496931314468384,0.09419721364974976,0.97425776720047,0.02708236128091812,0.3722021281719208,0.9034155607223511,0.042800791561603546,9780060730550
0.08685518056154251,0.25368422269821167,0.1985579878091812,0.9414729475975037,0.619947612285614,0.2331305593252182,0.18134818971157074,9780060731304
0.050933193415403366,0.023583117872476578,0.005592158995568752,0.836567759513855,0.8449201583862305,0.05207051336765289,0.01667780429124832,9780060732707
0.3045986294746399,0.41583001613616943,0.9533474445343018,0.08834487944841385,0.8381621241569519,0.7656326293945312,0.09544700384140015,9780060733353
0.09317094832658768,0.09935817867517471,0.9826927185058594,0.45904576778411865,0.9135015606880188,0.2792936861515045,0.3099774718284607,9780060734015
0.02773316204547882,0.9575469493865967,0.017297513782978058,0.3118967115879059,0.9223041534423828,0.03686560317873955,0.10417783260345459,9780060735425
0.2516230642795563,0.1781834214925766,0.2399529665708542,0.8353098034858704,0.8753377795219421,0.21544957160949707,0.07498370856046677,9780060735449
